,company_Index,memberid,value
43125,21563,sky2,0
43126,21564,sky,0
43127,21564,sky2,0
43128,21565,sky,0
43129,21565,sky2,0
43130,21566,sky,0
43131,21566,sky2,0
43132,21567,sky,0
43133,21567,sky2,0
43134,21568,sky,0
43135,21568,sky2,0
43136,21569,sky,0
43137,21569,sky2,0
43138,21570,sky,0
43139,21570,sky2,0
43140,21571,sky,0
43141,21571,sky2,0
43142,21572,sky,0
43143,21572,sky2,0
43144,21573,sky,0
43145,21573,sky2,0
43146,21574,sky,0
43147,21574,sky2,0
43148,21575,sky,0
43149,21575,sky2,0
43150,21576,sky,0
43151,21576,sky2,0
43152,21577,sky,0
43153,21577,sky2,0
43154,21578,sky,0
43155,21578,sky2,0
43156,21579,sky,0
43157,21579,sky2,0
43158,21580,sky,0
43159,21580,sky2,0
43160,21581,sky,0
43161,21581,sky2,0
43162,21582,sky,0
43163,21582,sky2,0
43164,21583,sky,0
43165,21583,sky2,0
43166,21584,sky,0
43167,21584,sky2,0
43168,21585,sky,0
43169,21585,sky2,0
43170,21586,sky,0
43171,21586,sky2,0
43172,21587,sky,0
43173,21587,sky2,0
43174,21588,sky,0
43175,21588,sky2,0
43176,21589,sky,0
43177,21589,sky2,0
43178,21590,sky,0
43179,21590,sky2,0
43180,21591,sky,0
43181,21591,sky2,0
43182,21592,sky,0
43183,21592,sky2,0
43184,21593,sky,0
43185,21593,sky2,0
43186,21594,sky,0
43187,21594,sky2,0
43188,21595,sky,0
43189,21595,sky2,0
43190,21596,sky,0
43191,21596,sky2,0
43192,21597,sky,0
43193,21597,sky2,0
43194,21598,sky,0
43195,21598,sky2,0
43196,21599,sky,0
43197,21599,sky2,0
43198,21600,sky,0
43199,21600,sky2,0
43200,21601,sky,0
43201,21601,sky2,0
43202,21602,sky,0
43203,21602,sky2,0
43204,21603,sky,0
43205,21603,sky2,0
43206,21604,sky,0
43207,21604,sky2,0
43208,21605,sky,0
43209,21605,sky2,0
43210,21606,sky,0
43211,21606,sky2,0
43212,21607,sky,0
43213,21607,sky2,0
43214,21608,sky,0
43215,21608,sky2,0
43216,21609,sky,0
43217,21609,sky2,0
43218,21610,sky,0
43219,21610,sky2,0
43220,21611,sky,0
43221,21611,sky2,0
43222,21612,sky,0
43223,21612,sky2,0
43224,21613,sky,0
43225,21613,sky2,0
43226,21614,sky,0
43227,21614,sky2,0
43228,21615,sky,0
43229,21615,sky2,0
43230,21616,sky,0
43231,21616,sky2,0
43232,21617,sky,0
43233,21617,sky2,0
43234,21618,sky,0
43235,21618,sky2,0
43236,21619,sky,0
43237,21619,sky2,0
43238,21620,sky,0
43239,21620,sky2,0
43240,21621,sky,0
43241,21621,sky2,0
43242,21622,sky,0
43243,21622,sky2,0
43244,21623,sky,0
43245,21623,sky2,0
43246,21624,sky,0
43247,21624,sky2,0
43248,21625,sky,0
43249,21625,sky2,0
43250,21626,sky,0
43251,21626,sky2,0
43252,21627,sky,0
43253,21627,sky2,0
43254,21628,sky,0
43255,21628,sky2,0
43256,21629,sky,0
43257,21629,sky2,0
43258,21630,sky,0
43259,21630,sky2,0
43260,21631,sky,0
43261,21631,sky2,0
43262,21632,sky,0
43263,21632,sky2,0
43264,21633,sky,0
43265,21633,sky2,0
43266,21634,sky,0
43267,21634,sky2,0
43268,21635,sky,0
43269,21635,sky2,0
43270,21636,sky,0
43271,21636,sky2,0
43272,21637,sky,0
43273,21637,sky2,0
43274,21638,sky,0
43275,21638,sky2,0
43276,21639,sky,0
43277,21639,sky2,0
43278,21640,sky,0
43279,21640,sky2,0
43280,21641,sky,0
43281,21641,sky2,0
43282,21642,sky,0
43283,21642,sky2,0
43284,21643,sky,0
43285,21643,sky2,0
43286,21644,sky,0
43287,21644,sky2,0
43288,21645,sky,0
43289,21645,sky2,0
43290,21646,sky,0
43291,21646,sky2,0
43292,21647,sky,0
43293,21647,sky2,0
43294,21648,sky,0
43295,21648,sky2,0
43296,21649,sky,0
43297,21649,sky2,0
43298,21650,sky,0
43299,21650,sky2,0
43300,21651,sky,0
43301,21651,sky2,0
43302,21652,sky,0
43303,21652,sky2,0
43304,21653,sky,0
43305,21653,sky2,0
43306,21654,sky,0
43307,21654,sky2,0
43308,21655,sky,0
43309,21655,sky2,0
43310,21656,sky,0
43311,21656,sky2,0
43312,21657,sky,0
43313,21657,sky2,0
43314,21658,sky,0
43315,21658,sky2,0
43316,21659,sky,0
43317,21659,sky2,0
43318,21660,sky,0
43319,21660,sky2,0
43320,21661,sky,0
43321,21661,sky2,0
43322,21662,sky,0
43323,21662,sky2,0
43324,21663,sky,0
43325,21663,sky2,0
43326,21664,sky,0
43327,21664,sky2,0
43328,21665,sky,0
43329,21665,sky2,0
43330,21666,sky,0
43331,21666,sky2,0
43332,21667,sky,0
43333,21667,sky2,0
43334,21668,sky,0
43335,21668,sky2,0
43336,21669,sky,0
43337,21669,sky2,0
43338,21670,sky,0
43339,21670,sky2,0
43340,21671,sky,0
43341,21671,sky2,0
43342,21672,sky,0
43343,21672,sky2,0
43344,21673,sky,0
43345,21673,sky2,0
43346,21674,sky,0
43347,21674,sky2,0
43348,21675,sky,0
43349,21675,sky2,0
43350,21676,sky,0
43351,21676,sky2,0
43352,21677,sky,0
43353,21677,sky2,0
43354,21678,sky,0
43355,21678,sky2,0
43356,21679,sky,0
43357,21679,sky2,0
43358,21680,sky,0
43359,21680,sky2,0
43360,21681,sky,0
43361,21681,sky2,0
43362,21682,sky,0
43363,21682,sky2,0
43364,21683,sky,0
43365,21683,sky2,0
43366,21684,sky,0
43367,21684,sky2,0
43368,21685,sky,0
43369,21685,sky2,0
43370,21686,sky,0
43371,21686,sky2,0
43372,21687,sky,0
43373,21687,sky2,0
43374,21688,sky,0
43375,21688,sky2,0
43376,21689,sky,0
43377,21689,sky2,0
43378,21690,sky,0
43379,21690,sky2,0
43380,21691,sky,0
43381,21691,sky2,0
43382,21692,sky,0
43383,21692,sky2,0
43384,21693,sky,0
43385,21693,sky2,0
43386,21694,sky,0
43387,21694,sky2,0
43388,21695,sky,0
43389,21695,sky2,0
43390,21696,sky,0
43391,21696,sky2,0
43392,21697,sky,0
43393,21697,sky2,0
43394,21698,sky,0
43395,21698,sky2,0
43396,21699,sky,0
43397,21699,sky2,0
43398,21700,sky,0
43399,21700,sky2,0
43400,21701,sky,0
43401,21701,sky2,0
43402,21702,sky,0
43403,21702,sky2,0
43404,21703,sky,0
43405,21703,sky2,0
43406,21704,sky,0
43407,21704,sky2,0
43408,21705,sky,0
43409,21705,sky2,0
43410,21706,sky,0
43411,21706,sky2,0
43412,21707,sky,0
43413,21707,sky2,0
43414,21708,sky,0
43415,21708,sky2,0
43416,21709,sky,0
43417,21709,sky2,0
43418,21710,sky,0
43419,21710,sky2,0
43420,21711,sky,0
43421,21711,sky2,0
43422,21712,sky,0
43423,21712,sky2,0
43424,21713,sky,0
43425,21713,sky2,0
43426,21714,sky,0
43427,21714,sky2,0
43428,21715,sky,0
43429,21715,sky2,0
43430,21716,sky,0
43431,21716,sky2,0
43432,21717,sky,0
43433,21717,sky2,0
43434,21718,sky,0
43435,21718,sky2,0
43436,21719,sky,0
43437,21719,sky2,0
43438,21720,sky,0
43439,21720,sky2,0
43440,21721,sky,0
43441,21721,sky2,0
43442,21722,sky,0
43443,21722,sky2,0
43444,21723,sky,0
43445,21723,sky2,0
43446,21724,sky,0
43447,21724,sky2,0
43448,21725,sky,0
43449,21725,sky2,0
43450,21726,sky,0
43451,21726,sky2,0
43452,21727,sky,0
43453,21727,sky2,0
43454,21728,sky,0
43455,21728,sky2,0
43456,21729,sky,0
43457,21729,sky2,0
43458,21730,sky,0
43459,21730,sky2,0
43460,21731,sky,0
43461,21731,sky2,0
43462,21732,sky,0
43463,21732,sky2,0
43464,21733,sky,0
43465,21733,sky2,0
43466,21734,sky,0
43467,21734,sky2,0
43468,21735,sky,0
43469,21735,sky2,0
43470,21736,sky,0
43471,21736,sky2,0
43472,21737,sky,0
43473,21737,sky2,0
43474,21738,sky,0
43475,21738,sky2,0
43476,21739,sky,0
43477,21739,sky2,0
43478,21740,sky,0
43479,21740,sky2,0
43480,21741,sky,0
43481,21741,sky2,0
43482,21742,sky,0
43483,21742,sky2,0
43484,21743,sky,0
43485,21743,sky2,0
43486,21744,sky,0
43487,21744,sky2,0
43488,21745,sky,0
43489,21745,sky2,0
43490,21746,sky,0
43491,21746,sky2,0
43492,21747,sky,0
43493,21747,sky2,0
43494,21748,sky,0
43495,21748,sky2,0
43496,21749,sky,0
43497,21749,sky2,0
43498,21750,sky,0
43499,21750,sky2,0
43500,21751,sky,0
43501,21751,sky2,0
43502,21752,sky,0
43503,21752,sky2,0
43504,21753,sky,0
43505,21753,sky2,0
43506,21754,sky,0
43507,21754,sky2,0
43508,21755,sky,0
43509,21755,sky2,0
43510,21756,sky,0
43511,21756,sky2,0
43512,21757,sky,0
43513,21757,sky2,0
43514,21758,sky,0
43515,21758,sky2,0
43516,21759,sky,0
43517,21759,sky2,0
43518,21760,sky,0
43519,21760,sky2,0
43520,21761,sky,0
43521,21761,sky2,0
43522,21762,sky,0
43523,21762,sky2,0
43524,21763,sky,0
43525,21763,sky2,0
43526,21764,sky,0
43527,21764,sky2,0
43528,21765,sky,0
43529,21765,sky2,0
43530,21766,sky,0
43531,21766,sky2,0
43532,21767,sky,0
43533,21767,sky2,0
43534,21768,sky,0
43535,21768,sky2,0
43536,21769,sky,0
43537,21769,sky2,0
43538,21770,sky,0
43539,21770,sky2,0
43540,21771,sky,0
43541,21771,sky2,0
43542,21772,sky,0
43543,21772,sky2,0
43544,21773,sky,0
43545,21773,sky2,0
43546,21774,sky,0
43547,21774,sky2,0
43548,21775,sky,0
43549,21775,sky2,0
43550,21776,sky,0
43551,21776,sky2,0
43552,21777,sky,0
43553,21777,sky2,0
43554,21778,sky,0
43555,21778,sky2,0
43556,21779,sky,0
43557,21779,sky2,0
43558,21780,sky,0
43559,21780,sky2,0
43560,21781,sky,0
43561,21781,sky2,0
43562,21782,sky,0
43563,21782,sky2,0
43564,21783,sky,0
43565,21783,sky2,0
43566,21784,sky,0
43567,21784,sky2,0
43568,21785,sky,0
43569,21785,sky2,0
43570,21786,sky,0
43571,21786,sky2,0
43572,21787,sky,0
43573,21787,sky2,0
43574,21788,sky,0
43575,21788,sky2,0
43576,21789,sky,0
43577,21789,sky2,0
43578,21790,sky,0
43579,21790,sky2,0
43580,21791,sky,0
43581,21791,sky2,0
43582,21792,sky,0
43583,21792,sky2,0
43584,21793,sky,0
43585,21793,sky2,0
43586,21794,sky,0
43587,21794,sky2,0
43588,21795,sky,0
43589,21795,sky2,0
43590,21796,sky,0
43591,21796,sky2,0
43592,21797,sky,0
43593,21797,sky2,0
43594,21798,sky,0
43595,21798,sky2,0
43596,21799,sky,0
43597,21799,sky2,0
43598,21800,sky,0
43599,21800,sky2,0
43600,21801,sky,0
43601,21801,sky2,0
43602,21802,sky,0
43603,21802,sky2,0
43604,21803,sky,0
43605,21803,sky2,0
43606,21804,sky,0
43607,21804,sky2,0
43608,21805,sky,0
43609,21805,sky2,0
43610,21806,sky,0
43611,21806,sky2,0
43612,21807,sky,0
43613,21807,sky2,0
43614,21808,sky,0
43615,21808,sky2,0
43616,21809,sky,0
43617,21809,sky2,0
43618,21810,sky,0
43619,21810,sky2,0
43620,21811,sky,0
43621,21811,sky2,0
43622,21812,sky,0
43623,21812,sky2,0
43624,21813,sky,0
43625,21813,sky2,0
43626,21814,sky,0
43627,21814,sky2,0
43628,21815,sky,0
43629,21815,sky2,0
43630,21816,sky,0
43631,21816,sky2,0
43632,21817,sky,0
43633,21817,sky2,0
43634,21818,sky,0
43635,21818,sky2,0
43636,21819,sky,0
43637,21819,sky2,0
43638,21820,sky,0
43639,21820,sky2,0
43640,21821,sky,0
43641,21821,sky2,0
43642,21822,sky,0
43643,21822,sky2,0
43644,21823,sky,0
43645,21823,sky2,0
43646,21824,sky,0
43647,21824,sky2,0
43648,21825,sky,0
43649,21825,sky2,0
43650,21826,sky,0
43651,21826,sky2,0
43652,21827,sky,0
43653,21827,sky2,0
43654,21828,sky,0
43655,21828,sky2,0
43656,21829,sky,0
43657,21829,sky2,0
43658,21830,sky,0
43659,21830,sky2,0
43660,21831,sky,0
43661,21831,sky2,0
43662,21832,sky,0
43663,21832,sky2,0
43664,21833,sky,0
43665,21833,sky2,0
43666,21834,sky,0
43667,21834,sky2,0
43668,21835,sky,0
43669,21835,sky2,0
43670,21836,sky,0
43671,21836,sky2,0
43672,21837,sky,0
43673,21837,sky2,0
43674,21838,sky,0
43675,21838,sky2,0
43676,21839,sky,0
43677,21839,sky2,0
43678,21840,sky,0
43679,21840,sky2,0
43680,21841,sky,0
43681,21841,sky2,0
43682,21842,sky,0
43683,21842,sky2,0
43684,21843,sky,0
43685,21843,sky2,0
43686,21844,sky,0
43687,21844,sky2,0
43688,21845,sky,0
43689,21845,sky2,0
43690,21846,sky,0
43691,21846,sky2,0
43692,21847,sky,0
43693,21847,sky2,0
43694,21848,sky,0
43695,21848,sky2,0
43696,21849,sky,0
43697,21849,sky2,0
43698,21850,sky,0
43699,21850,sky2,0
43700,21851,sky,0
43701,21851,sky2,0
43702,21852,sky,0
43703,21852,sky2,0
43704,21853,sky,0
43705,21853,sky2,0
43706,21854,sky,0
43707,21854,sky2,0
43708,21855,sky,0
43709,21855,sky2,0
43710,21856,sky,0
43711,21856,sky2,0
43712,21857,sky,0
43713,21857,sky2,0
43714,21858,sky,0
43715,21858,sky2,0
43716,21859,sky,0
43717,21859,sky2,0
43718,21860,sky,0
43719,21860,sky2,0
43720,21861,sky,0
43721,21861,sky2,0
43722,21862,sky,0
43723,21862,sky2,0
43724,21863,sky,0
43725,21863,sky2,0
43726,21864,sky,0
43727,21864,sky2,0
43728,21865,sky,0
43729,21865,sky2,0
43730,21866,sky,0
43731,21866,sky2,0
43732,21867,sky,0
43733,21867,sky2,0
43734,21868,sky,0
43735,21868,sky2,0
43736,21869,sky,0
43737,21869,sky2,0
43738,21870,sky,0
43739,21870,sky2,0
43740,21871,sky,0
43741,21871,sky2,0
43742,21872,sky,0
43743,21872,sky2,0
43744,21873,sky,0
43745,21873,sky2,0
43746,21874,sky,0
43747,21874,sky2,0
43748,21875,sky,0
43749,21875,sky2,0
43750,21876,sky,0
43751,21876,sky2,0
43752,21877,sky,0
43753,21877,sky2,0
43754,21878,sky,0
43755,21878,sky2,0
43756,21879,sky,0
43757,21879,sky2,0
43758,21880,sky,0
43759,21880,sky2,0
43760,21881,sky,0
43761,21881,sky2,0
43762,21882,sky,0
43763,21882,sky2,0
43764,21883,sky,0
43765,21883,sky2,0
43766,21884,sky,0
43767,21884,sky2,0
43768,21885,sky,0
43769,21885,sky2,0
43770,21886,sky,0
43771,21886,sky2,0
43772,21887,sky,0
43773,21887,sky2,0
43774,21888,sky,0
43775,21888,sky2,0
43776,21889,sky,0
43777,21889,sky2,0
43778,21890,sky,0
43779,21890,sky2,0
43780,21891,sky,0
43781,21891,sky2,0
43782,21892,sky,0
43783,21892,sky2,0
43784,21893,sky,0
43785,21893,sky2,0
43786,21894,sky,0
43787,21894,sky2,0
43788,21895,sky,0
43789,21895,sky2,0
43790,21896,sky,0
43791,21896,sky2,0
43792,21897,sky,0
43793,21897,sky2,0
43794,21898,sky,0
43795,21898,sky2,0
43796,21899,sky,0
43797,21899,sky2,0
43798,21900,sky,0
43799,21900,sky2,0
43800,21901,sky,0
43801,21901,sky2,0
43802,21902,sky,0
43803,21902,sky2,0
43804,21903,sky,0
43805,21903,sky2,0
43806,21904,sky,0
43807,21904,sky2,0
43808,21905,sky,0
43809,21905,sky2,0
43810,21906,sky,0
43811,21906,sky2,0
43812,21907,sky,0
43813,21907,sky2,0
43814,21908,sky,0
43815,21908,sky2,0
43816,21909,sky,0
43817,21909,sky2,0
43818,21910,sky,0
43819,21910,sky2,0
43820,21911,sky,0
43821,21911,sky2,0
43822,21912,sky,0
43823,21912,sky2,0
43824,21913,sky,0
43825,21913,sky2,0
43826,21914,sky,0
43827,21914,sky2,0
43828,21915,sky,0
43829,21915,sky2,0
43830,21916,sky,0
43831,21916,sky2,0
43832,21917,sky,0
43833,21917,sky2,0
43834,21918,sky,0
43835,21918,sky2,0
43836,21919,sky,0
43837,21919,sky2,0
43838,21920,sky,0
43839,21920,sky2,0
43840,21921,sky,0
43841,21921,sky2,0
43842,21922,sky,0
43843,21922,sky2,0
43844,21923,sky,0
43845,21923,sky2,0
43846,21924,sky,0
43847,21924,sky2,0
43848,21925,sky,0
43849,21925,sky2,0
43850,21926,sky,0
43851,21926,sky2,0
43852,21927,sky,0
43853,21927,sky2,0
43854,21928,sky,0
43855,21928,sky2,0
43856,21929,sky,0
43857,21929,sky2,0
43858,21930,sky,0
43859,21930,sky2,0
43860,21931,sky,0
43861,21931,sky2,0
43862,21932,sky,0
43863,21932,sky2,0
43864,21933,sky,0
43865,21933,sky2,0
43866,21934,sky,0
43867,21934,sky2,0
43868,21935,sky,0
43869,21935,sky2,0
43870,21936,sky,0
43871,21936,sky2,0
43872,21937,sky,0
43873,21937,sky2,0
43874,21938,sky,0
43875,21938,sky2,0
43876,21939,sky,0
43877,21939,sky2,0
43878,21940,sky,0
43879,21940,sky2,0
43880,21941,sky,0
43881,21941,sky2,0
43882,21942,sky,0
43883,21942,sky2,0
43884,21943,sky,0
43885,21943,sky2,0
43886,21944,sky,0
43887,21944,sky2,0
43888,21945,sky,0
43889,21945,sky2,0
43890,21946,sky,0
43891,21946,sky2,0
43892,21947,sky,0
43893,21947,sky2,0
43894,21948,sky,0
43895,21948,sky2,0
43896,21949,sky,0
43897,21949,sky2,0
43898,21950,sky,0
43899,21950,sky2,0
43900,21951,sky,0
43901,21951,sky2,0
43902,21952,sky,0
43903,21952,sky2,0
43904,21953,sky,0
43905,21953,sky2,0
43906,21954,sky,0
43907,21954,sky2,0
43908,21955,sky,0
43909,21955,sky2,0
43910,21956,sky,0
43911,21956,sky2,0
43912,21957,sky,0
43913,21957,sky2,0
43914,21958,sky,0
43915,21958,sky2,0
43916,21959,sky,0
43917,21959,sky2,0
43918,21960,sky,0
43919,21960,sky2,0
43920,21961,sky,0
43921,21961,sky2,0
43922,21962,sky,0
43923,21962,sky2,0
43924,21963,sky,0
43925,21963,sky2,0
43926,21964,sky,0
43927,21964,sky2,0
43928,21965,sky,0
43929,21965,sky2,0
43930,21966,sky,0
43931,21966,sky2,0
43932,21967,sky,0
43933,21967,sky2,0
43934,21968,sky,0
43935,21968,sky2,0
43936,21969,sky,0
43937,21969,sky2,0
43938,21970,sky,0
43939,21970,sky2,0
43940,21971,sky,0
43941,21971,sky2,0
43942,21972,sky,0
43943,21972,sky2,0
43944,21973,sky,0
43945,21973,sky2,0
43946,21974,sky,0
43947,21974,sky2,0
43948,21975,sky,0
43949,21975,sky2,0
43950,21976,sky,0
43951,21976,sky2,0
43952,21977,sky,0
43953,21977,sky2,0
43954,21978,sky,0
43955,21978,sky2,0
43956,21979,sky,0
43957,21979,sky2,0
43958,21980,sky,0
43959,21980,sky2,0
43960,21981,sky,0
43961,21981,sky2,0
43962,21982,sky,0
43963,21982,sky2,0
43964,21983,sky,0
43965,21983,sky2,0
43966,21984,sky,0
43967,21984,sky2,0
43968,21985,sky,0
43969,21985,sky2,0
43970,21986,sky,0
43971,21986,sky2,0
43972,21987,sky,0
43973,21987,sky2,0
43974,21988,sky,0
43975,21988,sky2,0
43976,21989,sky,0
43977,21989,sky2,0
43978,21990,sky,0
43979,21990,sky2,0
43980,21991,sky,0
43981,21991,sky2,0
43982,21992,sky,0
43983,21992,sky2,0
43984,21993,sky,0
43985,21993,sky2,0
43986,21994,sky,0
43987,21994,sky2,0
43988,21995,sky,0
43989,21995,sky2,0
43990,21996,sky,0
43991,21996,sky2,0
43992,21997,sky,0
43993,21997,sky2,0
43994,21998,sky,0
43995,21998,sky2,0
43996,21999,sky,0
43997,21999,sky2,0
43998,22000,sky,0
43999,22000,sky2,0
44000,22001,sky,0
44001,22001,sky2,0
44002,22002,sky,0
44003,22002,sky2,0
44004,22003,sky,0
44005,22003,sky2,0
44006,22004,sky,0
44007,22004,sky2,0
44008,22005,sky,0
44009,22005,sky2,0
44010,22006,sky,0
44011,22006,sky2,0
44012,22007,sky,0
44013,22007,sky2,0
44014,22008,sky,0
44015,22008,sky2,0
44016,22009,sky,0
44017,22009,sky2,0
44018,22010,sky,0
44019,22010,sky2,0
44020,22011,sky,0
44021,22011,sky2,0
44022,22012,sky,0
44023,22012,sky2,0
44024,22013,sky,0
44025,22013,sky2,0
44026,22014,sky,0
44027,22014,sky2,0
44028,22015,sky,0
44029,22015,sky2,0
44030,22016,sky,0
44031,22016,sky2,0
44032,22017,sky,0
44033,22017,sky2,0
44034,22018,sky,0
44035,22018,sky2,0
44036,22019,sky,0
44037,22019,sky2,0
44038,22020,sky,0
44039,22020,sky2,0
44040,22021,sky,0
44041,22021,sky2,0
44042,22022,sky,0
44043,22022,sky2,0
44044,22023,sky,0
44045,22023,sky2,0
44046,22024,sky,0
44047,22024,sky2,0
44048,22025,sky,0
44049,22025,sky2,0
44050,22026,sky,0
44051,22026,sky2,0
44052,22027,sky,0
44053,22027,sky2,0
44054,22028,sky,0
44055,22028,sky2,0
44056,22029,sky,0
44057,22029,sky2,0
44058,22030,sky,0
44059,22030,sky2,0
44060,22031,sky,0
44061,22031,sky2,0
44062,22032,sky,0
44063,22032,sky2,0
44064,22033,sky,0
44065,22033,sky2,0
44066,22034,sky,0
44067,22034,sky2,0
44068,22035,sky,0
44069,22035,sky2,0
44070,22036,sky,0
44071,22036,sky2,0
44072,22037,sky,0
44073,22037,sky2,0
44074,22038,sky,0
44075,22038,sky2,0
44076,22039,sky,0
44077,22039,sky2,0
44078,22040,sky,0
44079,22040,sky2,0
44080,22041,sky,0
44081,22041,sky2,0
44082,22042,sky,0
44083,22042,sky2,0
44084,22043,sky,0
44085,22043,sky2,0
44086,22044,sky,0
44087,22044,sky2,0
44088,22045,sky,0
44089,22045,sky2,0
44090,22046,sky,0
44091,22046,sky2,0
44092,22047,sky,0
44093,22047,sky2,0
44094,22048,sky,0
44095,22048,sky2,0
44096,22049,sky,0
44097,22049,sky2,0
44098,22050,sky,0
44099,22050,sky2,0
44100,22051,sky,0
44101,22051,sky2,0
44102,22052,sky,0
44103,22052,sky2,0
44104,22053,sky,0
44105,22053,sky2,0
44106,22054,sky,0
44107,22054,sky2,0
44108,22055,sky,0
44109,22055,sky2,0
44110,22056,sky,0
44111,22056,sky2,0
44112,22057,sky,0
44113,22057,sky2,0
44114,22058,sky,0
44115,22058,sky2,0
44116,22059,sky,0
44117,22059,sky2,0
44118,22060,sky,0
44119,22060,sky2,0
44120,22061,sky,0
44121,22061,sky2,0
44122,22062,sky,0
44123,22062,sky2,0
44124,22063,sky,0
44125,22063,sky2,0
44126,22064,sky,0
44127,22064,sky2,0
44128,22065,sky,0
44129,22065,sky2,0
44130,22066,sky,0
44131,22066,sky2,0
44132,22067,sky,0
44133,22067,sky2,0
44134,22068,sky,0
44135,22068,sky2,0
44136,22069,sky,0
44137,22069,sky2,0
44138,22070,sky,0
44139,22070,sky2,0
44140,22071,sky,0
44141,22071,sky2,0
44142,22072,sky,0
44143,22072,sky2,0
44144,22073,sky,0
44145,22073,sky2,0
44146,22074,sky,0
44147,22074,sky2,0
44148,22075,sky,0
44149,22075,sky2,0
44150,22076,sky,0
44151,22076,sky2,0
44152,22077,sky,0
44153,22077,sky2,0
44154,22078,sky,0
44155,22078,sky2,0
44156,22079,sky,0
44157,22079,sky2,0
44158,22080,sky,0
44159,22080,sky2,0
44160,22081,sky,0
44161,22081,sky2,0
44162,22082,sky,0
44163,22082,sky2,0
44164,22083,sky,0
44165,22083,sky2,0
44166,22084,sky,0
44167,22084,sky2,0
44168,22085,sky,0
44169,22085,sky2,0
44170,22086,sky,0
44171,22086,sky2,0
44172,22087,sky,0
44173,22087,sky2,0
44174,22088,sky,0
44175,22088,sky2,0
44176,22089,sky,0
44177,22089,sky2,0
44178,22090,sky,0
44179,22090,sky2,0
44180,22091,sky,0
44181,22091,sky2,0
44182,22092,sky,0
44183,22092,sky2,0
44184,22093,sky,0
44185,22093,sky2,0
44186,22094,sky,0
44187,22094,sky2,0
44188,22095,sky,0
44189,22095,sky2,0
44190,22096,sky,0
44191,22096,sky2,0
44192,22097,sky,0
44193,22097,sky2,0
44194,22098,sky,0
44195,22098,sky2,0
44196,22099,sky,0
44197,22099,sky2,0
44198,22100,sky,0
44199,22100,sky2,0
44200,22101,sky,0
44201,22101,sky2,0
44202,22102,sky,0
44203,22102,sky2,0
44204,22103,sky,0
44205,22103,sky2,0
44206,22104,sky,0
44207,22104,sky2,0
44208,22105,sky,0
44209,22105,sky2,0
44210,22106,sky,0
44211,22106,sky2,0
44212,22107,sky,0
44213,22107,sky2,0
44214,22108,sky,0
44215,22108,sky2,0
44216,22109,sky,0
44217,22109,sky2,0
44218,22110,sky,0
44219,22110,sky2,0
44220,22111,sky,0
44221,22111,sky2,0
44222,22112,sky,0
44223,22112,sky2,0
44224,22113,sky,0
44225,22113,sky2,0
44226,22114,sky,0
44227,22114,sky2,0
44228,22115,sky,0
44229,22115,sky2,0
44230,22116,sky,0
44231,22116,sky2,0
44232,22117,sky,0
44233,22117,sky2,0
44234,22118,sky,0
44235,22118,sky2,0
44236,22119,sky,0
44237,22119,sky2,0
44238,22120,sky,0
44239,22120,sky2,0
44240,22121,sky,0
44241,22121,sky2,0
44242,22122,sky,0
44243,22122,sky2,0
44244,22123,sky,0
44245,22123,sky2,0
44246,22124,sky,0
44247,22124,sky2,0
44248,22125,sky,0
44249,22125,sky2,0
44250,22126,sky,0
44251,22126,sky2,0
44252,22127,sky,0
44253,22127,sky2,0
44254,22128,sky,0
44255,22128,sky2,0
44256,22129,sky,0
44257,22129,sky2,0
44258,22130,sky,0
44259,22130,sky2,0
44260,22131,sky,0
44261,22131,sky2,0
44262,22132,sky,0
44263,22132,sky2,0
44264,22133,sky,0
44265,22133,sky2,0
44266,22134,sky,0
44267,22134,sky2,0
44268,22135,sky,0
44269,22135,sky2,0
44270,22136,sky,0
44271,22136,sky2,0
44272,22137,sky,0
44273,22137,sky2,0
44274,22138,sky,0
44275,22138,sky2,0
44276,22139,sky,0
44277,22139,sky2,0
44278,22140,sky,0
44279,22140,sky2,0
44280,22141,sky,0
44281,22141,sky2,0
44282,22142,sky,0
44283,22142,sky2,0
44284,22143,sky,0
44285,22143,sky2,0
44286,22144,sky,0
44287,22144,sky2,0
44288,22145,sky,0
44289,22145,sky2,0
44290,22146,sky,0
44291,22146,sky2,0
44292,22147,sky,0
44293,22147,sky2,0
44294,22148,sky,0
44295,22148,sky2,0
44296,22149,sky,0
44297,22149,sky2,0
44298,22150,sky,0
44299,22150,sky2,0
44300,22151,sky,0
44301,22151,sky2,0
44302,22152,sky,0
44303,22152,sky2,0
44304,22153,sky,0
44305,22153,sky2,0
44306,22154,sky,0
44307,22154,sky2,0
44308,22155,sky,0
44309,22155,sky2,0
44310,22156,sky,0
44311,22156,sky2,0
44312,22157,sky,0
44313,22157,sky2,0
44314,22158,sky,0
44315,22158,sky2,0
44316,22159,sky,0
44317,22159,sky2,0
44318,22160,sky,0
44319,22160,sky2,0
44320,22161,sky,0
44321,22161,sky2,0
44322,22162,sky,0
44323,22162,sky2,0
44324,22163,sky,0
44325,22163,sky2,0
44326,22164,sky,0
44327,22164,sky2,0
44328,22165,sky,0
44329,22165,sky2,0
44330,22166,sky,0
44331,22166,sky2,0
44332,22167,sky,0
44333,22167,sky2,0
44334,22168,sky,0
44335,22168,sky2,0
44336,22169,sky,0
44337,22169,sky2,0
44338,22170,sky,0
44339,22170,sky2,0
44340,22171,sky,0
